Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Mom & Dad,2022-06-02 18:51:06,00:00:06,Autoplayed: user action: None; ,The Old Guard - Baseline Clip 2,HOOK,FireTV 4K Stick 2018,00:00:06,Not latest view,DE (Germany)
Mom & Dad,2022-05-31 18:36:53,01:40:09,,Uncorked,,FireTV 4K Stick 2018,01:40:09,01:40:09,DE (Germany)
Mom & Dad,2022-05-31 18:36:29,00:00:20,Autoplayed: user action: None; ,Uncorked PVS Clip 5,HOOK,FireTV 4K Stick 2018,00:00:20,00:00:20,DE (Germany)
Mom & Dad,2022-05-31 18:36:17,00:00:10,Autoplayed: user action: None; ,RRR_hook_03_16x9,HOOK,FireTV 4K Stick 2018,00:00:10,00:00:10,DE (Germany)
Mom & Dad,2022-05-31 18:35:22,00:00:12,Autoplayed: user action: None; ,Staffel 1 (Clip): The Lincoln Lawyer,HOOK,FireTV 4K Stick 2018,00:00:12,Not latest view,DE (Germany)
Mom & Dad,2022-05-31 18:35:01,00:00:18,Autoplayed: user action: None; ,Stranger Things 4 (Clip): Stranger Things,HOOK,FireTV 4K Stick 2018,00:00:18,00:00:18,DE (Germany)
Mom & Dad,2022-05-31 18:34:47,00:00:07,Autoplayed: user action: None; ,Falling Inn Love (Trailer),TRAILER,FireTV 4K Stick 2018,00:00:07,00:00:07,DE (Germany)
Mom & Dad,2022-05-29 18:32:32,00:18:25,,A Perfect Pairing,,FireTV 4K Stick 2018,00:18:26,00:18:26,DE (Germany)
Mom & Dad,2022-05-29 18:32:05,00:00:18,Autoplayed: user action: None; ,A Perfect Pairing (Clip): A Perfect Pairing,HOOK,FireTV 4K Stick 2018,00:00:18,00:00:18,DE (Germany)
Mom & Dad,2022-05-26 19:49:47,00:07:59,,Toskana,,FireTV 4K Stick 2018,01:29:59,01:29:59,DE (Germany)
Mom & Dad,2022-05-26 18:17:38,01:22:01,,Toskana,,FireTV 4K Stick 2018,01:22:01,Not latest view,DE (Germany)
Mom & Dad,2022-05-26 18:17:20,00:00:15,Autoplayed: user action: None; ,Toskana (Clip): Toskana,HOOK,FireTV 4K Stick 2018,00:00:15,00:00:15,DE (Germany)
Mom & Dad,2022-05-26 18:17:07,00:00:10,Autoplayed: user action: None; ,21_Manualhook_2_16x9,HOOK,FireTV 4K Stick 2018,00:00:10,00:00:10,DE (Germany)
Mom & Dad,2022-05-26 18:16:24,00:00:26,Autoplayed: user action: None; ,A Perfect Pairing (Clip): A Perfect Pairing,HOOK,FireTV 4K Stick 2018,00:00:26,Not latest view,DE (Germany)
Mom & Dad,2022-05-26 17:45:22,00:00:14,,A Perfect Pairing (Clip): A Perfect Pairing,HOOK,DefaultWidevineAndroidTablets,00:00:14,Not latest view,DE (Germany)
Mom & Dad,2022-05-26 17:44:16,00:00:30,,Staffel 1 (Teaser): Hit & Run,TEASER_TRAILER,DefaultWidevineAndroidTablets,00:00:30,00:00:30,DE (Germany)
Mom & Dad,2022-05-26 17:43:03,00:00:08,,Mystère: Victorias geheimnisvoller Freund (Clip): Mystère: Victorias geheimnisvoller Freund,HOOK,DefaultWidevineAndroidTablets,00:00:08,00:00:08,DE (Germany)
Mom & Dad,2022-05-26 17:42:48,00:00:08,,Hook 1,HOOK,DefaultWidevineAndroidTablets,00:00:07,00:00:07,DE (Germany)
Mom & Dad,2022-05-26 17:41:54,00:00:07,,Luna's Revenge_hook_primary_16x9,HOOK,DefaultWidevineAndroidTablets,00:00:07,Not latest view,DE (Germany)
Mom & Dad,2022-05-26 17:41:08,00:00:06,,American Sniper_hook_primary_16x9,HOOK,DefaultWidevineAndroidTablets,00:00:06,00:00:06,DE (Germany)
Mom & Dad,2022-05-26 17:39:24,00:00:09,,A Perfect Pairing (Clip): A Perfect Pairing,HOOK,DefaultWidevineAndroidTablets,00:00:09,Not latest view,DE (Germany)
Mom & Dad,2022-05-22 19:24:08,01:02:09,,Ein MordsTeam ermittelt wieder,,FireTV 4K Stick 2018,01:02:10,01:02:10,DE (Germany)
Mom & Dad,2022-05-22 19:12:15,00:00:41,,Ein MordsTeam ermittelt wieder (Clip): Ein MordsTeam ermittelt wieder,HOOK,DefaultWidevineAndroidTablets,00:00:41,Not latest view,DE (Germany)
Mom & Dad,2022-05-22 19:12:04,00:00:07,,Ein MordsTeam ermittelt wieder (Clip): Ein MordsTeam ermittelt wieder,HOOK,DefaultWidevineAndroidTablets,00:00:07,Not latest view,DE (Germany)
Mom & Dad,2022-05-22 19:11:15,00:00:07,,The Rain (Trailer),TRAILER,DefaultWidevineAndroidTablets,00:00:07,00:00:07,DE (Germany)
Mom & Dad,2022-05-22 19:10:54,00:00:06,,Operation Schwarze Krabbe (Clip): Operation Schwarze Krabbe,HOOK,DefaultWidevineAndroidTablets,00:00:06,00:00:06,DE (Germany)
Mom & Dad,2022-05-19 17:58:31,00:00:04,Autoplayed: user action: None; ,In the Shadow of the Moon (Trailer),TRAILER,FireTV 4K Stick 2018,00:00:04,Not latest view,DE (Germany)
Mom & Dad,2022-05-19 17:58:20,00:00:05,Autoplayed: user action: None; ,In the Shadow of the Moon (Trailer),TRAILER,FireTV 4K Stick 2018,00:00:05,Not latest view,DE (Germany)
Mom & Dad,2022-05-19 17:58:09,00:00:07,Autoplayed: user action: None; ,2012_hook_primary_16x9,HOOK,FireTV 4K Stick 2018,00:00:07,00:00:07,DE (Germany)
Mom & Dad,2022-05-19 17:57:36,00:00:05,Autoplayed: user action: None; ,Staffel 1 (Trailer): The Umbrella Academy,TRAILER,FireTV 4K Stick 2018,00:00:05,Not latest view,DE (Germany)
Mom & Dad,2022-05-19 17:57:21,00:00:07,Autoplayed: user action: None; ,OUTSIDETHEWIRE_CLIP_INCITINGINCIDENT,HOOK,FireTV 4K Stick 2018,00:00:07,00:00:07,DE (Germany)
Mom & Dad,2022-05-19 17:57:03,00:00:09,Autoplayed: user action: None; ,Transcendence_hook_primary_16x9,HOOK,FireTV 4K Stick 2018,00:00:09,00:00:09,DE (Germany)
Mom & Dad,2022-05-19 17:56:43,00:00:09,Autoplayed: user action: None; ,Inception_hook_primary_16x9,HOOK,FireTV 4K Stick 2018,00:00:09,00:00:09,DE (Germany)
Mom & Dad,2022-05-19 17:56:30,00:00:07,Autoplayed: user action: None; ,Zack Snyder's Justice League_hook_01_16x9,HOOK,FireTV 4K Stick 2018,00:00:07,00:00:07,DE (Germany)
Mom & Dad,2022-05-19 17:56:16,00:00:05,Autoplayed: user action: None; ,The OA: Teil II (Trailer),TRAILER,FireTV 4K Stick 2018,00:00:05,00:00:05,DE (Germany)
Mom & Dad,2022-05-19 17:55:48,00:00:04,Autoplayed: user action: None; ,Stranger Things (Trailer 2),TRAILER,FireTV 4K Stick 2018,00:00:04,00:00:04,DE (Germany)
Mom & Dad,2022-05-19 17:53:50,00:01:16,Autoplayed: user action: None; ,Trailer: The Harder They Fall,TRAILER,FireTV 4K Stick 2018,00:01:16,00:01:16,DE (Germany)
Mom & Dad,2022-05-19 17:53:35,00:00:04,Autoplayed: user action: None; ,Staffel 1 (Trailer): The Lincoln Lawyer,TRAILER,FireTV 4K Stick 2018,00:00:04,00:00:04,DE (Germany)
Mom & Dad,2022-05-19 17:53:17,00:00:04,Autoplayed: user action: None; ,FRACTURED_CLIP_CLIFFHANGER,HOOK,FireTV 4K Stick 2018,00:00:04,00:00:04,DE (Germany)
Mom & Dad,2022-05-19 17:52:58,00:00:14,Autoplayed: user action: None; ,FRACTURED_CLIP_CLIFFHANGER,HOOK,FireTV 4K Stick 2018,00:00:14,Not latest view,DE (Germany)
Mom & Dad,2022-05-19 17:52:45,00:00:07,Autoplayed: user action: None; ,Secret Obsession (Trailer),TRAILER,FireTV 4K Stick 2018,00:00:07,00:00:07,DE (Germany)
Mom & Dad,2022-05-19 17:52:22,00:00:17,Autoplayed: user action: None; ,Heaven_hook_04_16x9,HOOK,FireTV 4K Stick 2018,00:00:17,00:00:17,DE (Germany)
Mom & Dad,2022-05-19 17:51:42,00:00:06,Autoplayed: user action: None; ,Against The Ice (Clip): Against The Ice,HOOK,FireTV 4K Stick 2018,00:00:06,00:00:06,DE (Germany)
Mom & Dad,2022-05-13 15:29:45,00:00:05,,SANDCASTLE_CLIP_CLIFFHANGER,HOOK,DefaultWidevineAndroidTablets,00:00:05,00:00:05,DE (Germany)
Mom & Dad,2022-05-13 15:28:13,00:00:10,,Against The Ice (Clip): Against The Ice,HOOK,DefaultWidevineAndroidTablets,00:00:10,Not latest view,DE (Germany)
Mom & Dad,2022-05-13 15:27:58,00:00:06,,Against The Ice (Clip): Against The Ice,HOOK,DefaultWidevineAndroidTablets,00:00:06,Not latest view,DE (Germany)
Mom & Dad,2022-05-12 19:41:59,02:00:11,,Hugo Cabret,,FireTV 4K Stick 2018,02:00:12,02:00:12,DE (Germany)
Mom & Dad,2022-05-12 19:41:38,00:00:17,Autoplayed: user action: None; ,Hugo_hook_primary_16x9,HOOK,FireTV 4K Stick 2018,00:00:17,00:00:17,DE (Germany)
Mom & Dad,2022-05-12 19:41:09,00:00:06,Autoplayed: user action: None; ,The Weekend Away (Clip): The Weekend Away,HOOK,FireTV 4K Stick 2018,00:00:06,Not latest view,DE (Germany)
Mom & Dad,2022-05-12 19:40:54,00:00:05,Autoplayed: user action: None; ,POINTBLANK_CLIP_CLIFFHANGER,HOOK,FireTV 4K Stick 2018,00:00:05,00:00:05,DE (Germany)
Mom & Dad,2022-05-12 19:40:09,00:00:15,Autoplayed: user action: None; ,Here Comes the Boom_hook_primary_16x9,HOOK,FireTV 4K Stick 2018,00:00:15,00:00:15,DE (Germany)
Mom & Dad,2022-05-12 19:39:59,00:00:07,Autoplayed: user action: None; ,Constantine_hook_primary_16x9,HOOK,FireTV 4K Stick 2018,00:00:07,00:00:07,DE (Germany)
Mom & Dad,2022-05-12 19:39:38,00:00:18,Autoplayed: user action: None; ,365 Days – Dieser Tag (Clip): 365 Days – Dieser Tag,HOOK,FireTV 4K Stick 2018,00:00:18,00:00:18,DE (Germany)
Mom & Dad,2022-05-12 19:39:15,00:00:16,Autoplayed: user action: None; ,365 Days – Dieser Tag (Clip): 365 Days – Dieser Tag,HOOK,FireTV 4K Stick 2018,00:00:16,Not latest view,DE (Germany)
Mom & Dad,2022-05-12 19:38:59,00:00:12,Autoplayed: user action: None; ,Perfekt ist anders (Clip): Perfekt ist anders,HOOK,FireTV 4K Stick 2018,00:00:12,00:00:12,DE (Germany)
Mom & Dad,2022-05-12 19:38:50,00:00:06,Autoplayed: user action: None; ,Trailer: Unser Vater – Dr. Cline,TRAILER,FireTV 4K Stick 2018,00:00:06,00:00:06,DE (Germany)
Mom & Dad,2022-05-12 19:38:42,00:00:05,Autoplayed: user action: None; ,Because of you (Clip): Because of you,HOOK,FireTV 4K Stick 2018,00:00:05,00:00:05,DE (Germany)
Mom & Dad,2022-05-12 19:38:03,00:00:09,Autoplayed: user action: None; ,Miniserie (Clip): Anatomie eines Skandals,HOOK,FireTV 4K Stick 2018,00:00:09,00:00:09,DE (Germany)
Mom & Dad,2022-05-12 19:37:45,00:00:08,Autoplayed: user action: None; ,Luna's Revenge_hook_primary_16x9,HOOK,FireTV 4K Stick 2018,00:00:08,Not latest view,DE (Germany)
Mom & Dad,2022-05-10 18:28:16,02:00:37,,Die Dolmetscherin,,FireTV 4K Stick 2018,02:00:40,02:00:40,DE (Germany)
Mom & Dad,2022-05-10 18:27:55,00:00:16,Autoplayed: user action: None; ,The Interpreter_hook_01_16x9,HOOK,FireTV 4K Stick 2018,00:00:16,00:00:16,DE (Germany)
Mom & Dad,2022-05-07 19:13:59,01:47:57,,"Das Letzte, was er wollte",,Samsung CE 2020 Nike-L UHD TV Smart TV,01:48:00,01:48:00,DE (Germany)
Mom & Dad,2022-05-07 19:13:43,00:00:13,Autoplayed: user action: None; ,The Last Thing He Wanted PVS Clip 3,HOOK,Samsung CE 2020 Nike-L UHD TV Smart TV,00:00:13,00:00:13,DE (Germany)
Mom & Dad,2022-05-07 19:13:20,00:00:20,Autoplayed: user action: None; ,Inside Man_hook_primary_16x9,HOOK,Samsung CE 2020 Nike-L UHD TV Smart TV,00:00:20,00:00:20,DE (Germany)
Mom & Dad,2022-05-07 19:12:45,00:00:10,Autoplayed: user action: None; ,Trailer: The Guilty,TRAILER,Samsung CE 2020 Nike-L UHD TV Smart TV,00:00:10,00:00:10,DE (Germany)
Mom & Dad,2022-05-07 19:12:27,00:00:09,Autoplayed: user action: None; ,POINTBLANK_CLIP_CLIFFHANGER,HOOK,Samsung CE 2020 Nike-L UHD TV Smart TV,00:00:09,Not latest view,DE (Germany)
Mom & Dad,2022-05-07 19:12:00,00:00:08,Autoplayed: user action: None; ,Cemetery Junction_hook_primary_16x9,HOOK,Samsung CE 2020 Nike-L UHD TV Smart TV,00:00:08,00:00:08,DE (Germany)
Mom & Dad,2022-05-07 19:11:53,00:00:04,Autoplayed: user action: None; ,The Dumpling Affair_hook_03_16x9,HOOK,Samsung CE 2020 Nike-L UHD TV Smart TV,00:00:04,00:00:04,DE (Germany)
Mom & Dad,2022-05-07 19:11:35,00:00:06,Autoplayed: user action: None; ,Rettungshund Ruby (Clip): Rettungshund Ruby,HOOK,Samsung CE 2020 Nike-L UHD TV Smart TV,00:00:06,00:00:06,DE (Germany)
Mom & Dad,2022-05-07 19:07:33,00:03:51,,The Cold Light of Day,,Samsung CE 2020 Nike-L UHD TV Smart TV,00:03:51,00:03:51,DE (Germany)
Mom & Dad,2022-05-07 19:06:58,00:00:32,Autoplayed: user action: None; ,The Cold Light of Day_hook_02_16x9,HOOK,Samsung CE 2020 Nike-L UHD TV Smart TV,00:00:32,00:00:32,DE (Germany)
Mom & Dad,2022-05-07 19:06:34,00:00:19,Autoplayed: user action: None; ,The Weekend Away (Clip): The Weekend Away,HOOK,Samsung CE 2020 Nike-L UHD TV Smart TV,00:00:19,Not latest view,DE (Germany)
Mom & Dad,2022-05-07 19:06:18,00:00:05,Autoplayed: user action: None; ,The Weekend Away (Clip): The Weekend Away,HOOK,Samsung CE 2020 Nike-L UHD TV Smart TV,00:00:05,Not latest view,DE (Germany)
Mom & Dad,2022-05-07 19:06:08,00:00:07,Autoplayed: user action: None; ,Luna's Revenge_hook_primary_16x9,HOOK,Samsung CE 2020 Nike-L UHD TV Smart TV,00:00:07,Not latest view,DE (Germany)
Mom & Dad,2022-05-07 18:54:07,00:11:15,Autoplayed: user action: User_Interaction; ,Anatomie eines Skandals: Miniserie: Folge 1 (Folge 1),,Samsung CE 2020 Nike-L UHD TV Smart TV,00:11:17,00:11:17,DE (Germany)
Mom & Dad,2022-05-07 18:53:35,00:00:28,Autoplayed: user action: None; ,Miniserie (Clip): Anatomie eines Skandals,HOOK,Samsung CE 2020 Nike-L UHD TV Smart TV,00:00:28,Not latest view,DE (Germany)
Mom & Dad,2022-05-07 18:53:27,00:00:05,Autoplayed: user action: None; ,Teaser: Ein MordsTeam ermittelt wieder,TEASER_TRAILER,Samsung CE 2020 Nike-L UHD TV Smart TV,00:00:05,00:00:05,DE (Germany)
Mom & Dad,2022-05-06 20:15:27,00:00:17,Autoplayed: user action: None; ,Miniserie (Clip): Anatomie eines Skandals,HOOK,Samsung CE 2020 Nike-L UHD TV Smart TV,00:00:17,Not latest view,DE (Germany)
Mom & Dad,2022-05-06 20:15:01,00:00:23,Autoplayed: user action: None; ,The Adam Project (Clip): The Adam Project,HOOK,Samsung CE 2020 Nike-L UHD TV Smart TV,00:00:23,00:00:23,DE (Germany)
Mom & Dad,2022-05-06 20:14:32,00:00:10,Autoplayed: user action: None; ,Lupin: Part 2 (VCEE) Hook 3,HOOK,Samsung CE 2020 Nike-L UHD TV Smart TV,00:00:10,00:00:10,DE (Germany)
Mom & Dad,2022-05-06 20:13:53,00:00:36,Autoplayed: user action: None; ,In the Shadow of the Moon (Trailer),TRAILER,Samsung CE 2020 Nike-L UHD TV Smart TV,00:00:36,Not latest view,DE (Germany)
Mom & Dad,2022-05-06 18:35:23,01:27:34,Autoplayed: user action: User_Interaction; ,Security,,Samsung CE 2020 Nike-L UHD TV Smart TV,01:27:36,01:27:36,DE (Germany)
Mom & Dad,2022-05-06 18:34:40,00:00:39,Autoplayed: user action: None; ,Security_hook_primary_16x9,HOOK,Samsung CE 2020 Nike-L UHD TV Smart TV,00:00:39,00:00:39,DE (Germany)
Mom & Dad,2022-05-06 18:34:23,00:00:11,Autoplayed: user action: None; ,Luna's Revenge_hook_primary_16x9,HOOK,Samsung CE 2020 Nike-L UHD TV Smart TV,00:00:11,Not latest view,DE (Germany)
Mom & Dad,2022-05-06 18:33:51,00:00:24,Autoplayed: user action: None; ,The Cold Light of Day_hook_02_16x9,HOOK,Samsung CE 2020 Nike-L UHD TV Smart TV,00:00:24,Not latest view,DE (Germany)
Mom & Dad,2022-05-06 18:33:40,00:00:07,Autoplayed: user action: None; ,7 Gefangene (Clip): 7 Gefangene,HOOK,Samsung CE 2020 Nike-L UHD TV Smart TV,00:00:07,00:00:07,DE (Germany)
Mom & Dad,2022-05-06 18:33:21,00:00:13,Autoplayed: user action: None; ,Luna's Revenge_hook_primary_16x9,HOOK,Samsung CE 2020 Nike-L UHD TV Smart TV,00:00:13,Not latest view,DE (Germany)
Mom & Dad,2022-05-06 18:33:04,00:00:14,Autoplayed: user action: None; ,Teaser: Ein MordsTeam ermittelt wieder,TEASER_TRAILER,Samsung CE 2020 Nike-L UHD TV Smart TV,00:00:14,Not latest view,DE (Germany)
Mom & Dad,2022-05-06 18:32:49,00:00:11,Autoplayed: user action: None; ,Miniserie (Clip): Anatomie eines Skandals,HOOK,Samsung CE 2020 Nike-L UHD TV Smart TV,00:00:11,Not latest view,DE (Germany)
Mom & Dad,2022-05-06 18:32:19,00:00:27,Autoplayed: user action: None; ,The Interpreter_hook_01_16x9,HOOK,Samsung CE 2020 Nike-L UHD TV Smart TV,00:00:27,Not latest view,DE (Germany)
Mom & Dad,2022-05-01 16:24:33,00:00:05,Autoplayed: user action: None; ,The Interpreter_hook_01_16x9,HOOK,Samsung CE 2020 Nike-L UHD TV Smart TV,00:00:05,Not latest view,DE (Germany)
Mom & Dad,2022-04-29 19:45:31,01:31:19,Autoplayed: user action: User_Interaction; ,In the Shadow of the Moon,,Samsung CE 2020 Nike-L UHD TV Smart TV,01:45:51,01:45:51,DE (Germany)
Mom & Dad,2022-04-29 19:45:14,00:00:06,Autoplayed: user action: None; ,American Gangster_hook_primary_16x9,HOOK,Samsung CE 2020 Nike-L UHD TV Smart TV,00:00:06,00:00:06,DE (Germany)
Mom & Dad,2022-04-29 19:44:50,00:00:04,Autoplayed: user action: None; ,In the Shadow of the Moon (Trailer),TRAILER,Samsung CE 2020 Nike-L UHD TV Smart TV,00:00:04,Not latest view,DE (Germany)
Mom & Dad,2022-04-29 19:44:32,00:00:14,Autoplayed: user action: None; ,Staffel 1 (Trailer): Die Erben der Erde,TRAILER,Samsung CE 2020 Nike-L UHD TV Smart TV,00:00:14,00:00:14,DE (Germany)
Mom & Dad,2022-04-29 19:43:32,00:00:09,Autoplayed: user action: None; ,Criminal_hook_primary_16x9,HOOK,Samsung CE 2020 Nike-L UHD TV Smart TV,00:00:09,00:00:09,DE (Germany)
Mom & Dad,2022-04-29 19:43:18,00:00:11,Autoplayed: user action: None; ,The Red Sea Diving Resort (Trailer),TRAILER,Samsung CE 2020 Nike-L UHD TV Smart TV,00:00:11,00:00:11,DE (Germany)
Mom & Dad,2022-04-29 19:43:02,00:00:05,Autoplayed: user action: None; ,American Gangster_hook_primary_16x9,HOOK,Samsung CE 2020 Nike-L UHD TV Smart TV,00:00:05,Not latest view,DE (Germany)
Mom & Dad,2022-04-29 19:42:51,00:00:05,Autoplayed: user action: None; ,The Old Guard (Trailer),TRAILER,Samsung CE 2020 Nike-L UHD TV Smart TV,00:00:05,00:00:05,DE (Germany)
Mom & Dad,2022-04-29 19:42:28,00:00:05,Autoplayed: user action: None; ,Teaser: Red Notice,TEASER_TRAILER,Samsung CE 2020 Nike-L UHD TV Smart TV,00:00:05,00:00:05,DE (Germany)
Mom & Dad,2022-04-29 19:41:58,00:00:25,Autoplayed: user action: None; ,In the Shadow of the Moon (Trailer),TRAILER,Samsung CE 2020 Nike-L UHD TV Smart TV,00:00:25,Not latest view,DE (Germany)
Mom & Dad,2022-04-29 19:41:43,00:00:12,Autoplayed: user action: None; ,The Last Thing He Wanted PVS Clip 3,HOOK,Samsung CE 2020 Nike-L UHD TV Smart TV,00:00:12,Not latest view,DE (Germany)
Mom & Dad,2022-04-29 19:41:28,00:00:04,Autoplayed: user action: None; ,Staffel 1 (Trailer): Herzschlag,TRAILER,Samsung CE 2020 Nike-L UHD TV Smart TV,00:00:04,00:00:04,DE (Germany)
Mom & Dad,2022-04-29 19:40:43,00:00:31,Autoplayed: user action: None; ,Batch 2 (Clip): Batch 2,HOOK,Samsung CE 2020 Nike-L UHD TV Smart TV,00:00:31,00:00:31,DE (Germany)
Mom & Dad,2022-04-29 19:40:22,00:00:18,Autoplayed: user action: None; ,Peaky Blinders: Season 5_hook_03_16x9,HOOK,Samsung CE 2020 Nike-L UHD TV Smart TV,00:00:18,00:00:18,DE (Germany)
Mom & Dad,2022-04-29 19:39:26,00:00:51,Autoplayed: user action: None; ,Fantastic Beasts: The Crimes of Grindelwald_hook_01_16x9,HOOK,Samsung CE 2020 Nike-L UHD TV Smart TV,00:00:51,00:00:51,DE (Germany)
Mom & Dad,2022-04-29 19:38:40,00:00:09,Autoplayed: user action: None; ,The Hobbit: The Desolation of Smaug_hook_03_16x9,HOOK,Samsung CE 2020 Nike-L UHD TV Smart TV,00:00:09,00:00:09,DE (Germany)
Mom & Dad,2022-04-29 19:38:20,00:00:17,Autoplayed: user action: None; ,American Gangster_hook_primary_16x9,HOOK,Samsung CE 2020 Nike-L UHD TV Smart TV,00:00:17,Not latest view,DE (Germany)
Mom & Dad,2022-04-29 19:37:43,00:00:18,Autoplayed: user action: None; ,Luna's Revenge_hook_01_16x9,HOOK,Samsung CE 2020 Nike-L UHD TV Smart TV,00:00:18,00:00:18,DE (Germany)
Mom & Dad,2022-04-29 19:37:08,00:00:15,Autoplayed: user action: None; ,Miniserie (Clip): Sie sehen dich,HOOK,Samsung CE 2020 Nike-L UHD TV Smart TV,00:00:15,00:00:15,DE (Germany)
Mom & Dad,2022-04-29 19:37:01,00:00:04,Autoplayed: user action: None; ,Miniserie (Clip): Anatomie eines Skandals,HOOK,Samsung CE 2020 Nike-L UHD TV Smart TV,00:00:04,Not latest view,DE (Germany)
Mom & Dad,2022-04-29 19:36:53,00:00:05,Autoplayed: user action: None; ,Batch 2 (Clip): Batch 2,HOOK,Samsung CE 2020 Nike-L UHD TV Smart TV,00:00:05,00:00:05,DE (Germany)
Mom & Dad,2022-04-29 19:36:13,00:00:31,Autoplayed: user action: None; ,Anatomie eines Skandals: Miniserie: Folge 1 (Folge 1),,Samsung CE 2020 Nike-L UHD TV Smart TV,00:00:31,Not latest view,DE (Germany)
Mom & Dad,2022-04-29 19:35:56,00:00:15,Autoplayed: user action: None; ,Miniserie (Trailer): Anatomie eines Skandals,TRAILER,Samsung CE 2020 Nike-L UHD TV Smart TV,00:00:15,00:00:15,DE (Germany)
Mom & Dad,2022-04-29 18:56:43,00:39:10,,Der junge Wallander: Im Schatten des Todes: Folge 6 (Folge 6),,Samsung CE 2020 Nike-L UHD TV Smart TV,00:39:14,00:39:14,DE (Germany)
Mom & Dad,2022-04-29 18:30:20,00:25:00,Autoplayed: user action: User_Interaction; ,Der junge Wallander: Im Schatten des Todes: Folge 5 (Folge 5),,Samsung CE 2020 Nike-L UHD TV Smart TV,00:34:42,00:34:42,DE (Germany)
Mom & Dad,2022-04-29 18:20:02,00:10:14,Autoplayed: user action: User_Interaction; ,Der junge Wallander: Im Schatten des Todes: Folge 4 (Folge 4),,Samsung CE 2020 Nike-L UHD TV Smart TV,00:42:58,00:42:58,DE (Germany)
Mom & Dad,2022-04-29 18:19:47,00:00:04,Autoplayed: user action: None; ,Batch 2 (Clip): Batch 2,HOOK,Samsung CE 2020 Nike-L UHD TV Smart TV,00:00:04,Not latest view,DE (Germany)
Mom & Dad,2022-04-27 19:15:11,00:32:45,Autoplayed: user action: User_Interaction; ,Der junge Wallander: Im Schatten des Todes: Folge 4 (Folge 4),,FireTV 4K Stick 2018,00:32:45,Not latest view,DE (Germany)
Mom & Dad,2022-04-27 19:14:50,00:00:09,Autoplayed: user action: None; ,Our Planet: Season 1: Fresh Water (Episodic Trailer),HOOK,FireTV 4K Stick 2018,00:00:10,00:00:10,DE (Germany)
Mom & Dad,2022-04-22 19:02:28,01:27:33,,Verirrte Kugel,,Samsung CE 2020 Nike-L UHD TV Smart TV,01:27:35,01:27:35,DE (Germany)
Mom & Dad,2022-04-22 19:02:11,00:00:15,Autoplayed: user action: None; ,LOSTBULLET_CLIP_HIGHEMOTION,HOOK,Samsung CE 2020 Nike-L UHD TV Smart TV,00:00:15,00:00:15,DE (Germany)
Mom & Dad,2022-04-22 19:01:55,00:00:06,Autoplayed: user action: None; ,Extinction (Trailer),TRAILER,Samsung CE 2020 Nike-L UHD TV Smart TV,00:00:07,00:00:07,DE (Germany)
Mom & Dad,2022-04-22 19:01:34,00:00:05,Autoplayed: user action: None; ,The Weekend Away (Clip): The Weekend Away,HOOK,Samsung CE 2020 Nike-L UHD TV Smart TV,00:00:05,Not latest view,DE (Germany)
Mom & Dad,2022-04-22 19:01:18,00:00:13,Autoplayed: user action: None; ,Luna's Revenge_hook_01_16x9,HOOK,Samsung CE 2020 Nike-L UHD TV Smart TV,00:00:13,Not latest view,DE (Germany)
Mom & Dad,2022-04-22 19:01:11,00:00:04,Autoplayed: user action: None; ,Rettungshund Ruby (Clip): Rettungshund Ruby,HOOK,Samsung CE 2020 Nike-L UHD TV Smart TV,00:00:04,Not latest view,DE (Germany)
Mom & Dad,2022-04-22 19:00:35,00:00:16,Autoplayed: user action: None; ,The Bridge: Season 4_hook_primary_16x9,HOOK,Samsung CE 2020 Nike-L UHD TV Smart TV,00:00:16,00:00:16,DE (Germany)
Mom & Dad,2022-04-22 19:00:15,00:00:06,Autoplayed: user action: None; ,Deadwind (Trailer),TRAILER,Samsung CE 2020 Nike-L UHD TV Smart TV,00:00:07,00:00:07,DE (Germany)
Mom & Dad,2022-04-22 18:59:49,00:00:03,Autoplayed: user action: None; ,Der junge Wallander: Im Schatten des Todes: Folge 4 (Folge 4),,Samsung CE 2020 Nike-L UHD TV Smart TV,00:00:07,Not latest view,DE (Germany)
Mom & Dad,2022-04-22 18:32:33,00:26:44,Autoplayed: user action: User_Interaction; ,Der junge Wallander: Im Schatten des Todes: Folge 3 (Folge 3),,Samsung CE 2020 Nike-L UHD TV Smart TV,00:37:29,00:37:29,DE (Germany)
